term,log_odds,corpus 1,corpus 2,count 1,count 2
pepe,0.4165767843446529,trump,harris,1,0
unforced,0.4165767843446529,trump,harris,1,0
peculiar,0.4165767843446529,trump,harris,1,0
saying,0.4165767843446529,trump,harris,1,0
pebble,0.4165767843446529,trump,harris,1,0
poll,0.4165767843446529,trump,harris,1,0
poppy,0.4165767843446529,trump,harris,1,0
ukrainian,0.4165767843446529,trump,harris,1,0
round,0.4165767843446529,trump,harris,1,0
unbalanced,0.4165767843446529,trump,harris,1,0
proudest,0.4165767843446529,trump,harris,1,0
premier,0.4165767843446529,trump,harris,1,0
uncomplicated,0.4165767843446529,trump,harris,1,0
roofer,0.4165767843446529,trump,harris,1,0
undefeated,0.4165767843446529,trump,harris,1,0
twelve,0.4165767843446529,trump,harris,1,0
precise,0.4165767843446529,trump,harris,1,0
precinct,0.4165767843446529,trump,harris,1,0
underpaid,0.4165767843446529,trump,harris,1,0
swum,0.4165767843446529,trump,harris,1,0
underrated,0.4165767843446529,trump,harris,1,0
understandable,0.4165767843446529,trump,harris,1,0
sandy,0.4165767843446529,trump,harris,1,0
satisfied,0.4165767843446529,trump,harris,1,0
thick,0.4165767843446529,trump,harris,1,0
savvy,0.4165767843446529,trump,harris,1,0
unelegant,0.4165767843446529,trump,harris,1,0
multi,0.4165767843446529,trump,harris,1,0
unfortunate,0.4165767843446529,trump,harris,1,0
unheard,0.4165767843446529,trump,harris,1,0
shaky,0.4165767843446529,trump,harris,1,0
obliteration,0.4165767843446529,trump,harris,1,0
shallow,0.4165767843446529,trump,harris,1,0
notorious,0.4165767843446529,trump,harris,1,0
shameful,0.4165767843446529,trump,harris,1,0
shameless,0.4165767843446529,trump,harris,1,0
shifty,0.4165767843446529,trump,harris,1,0
racist,0.4165767843446529,trump,harris,1,0
unused,0.4165767843446529,trump,harris,1,0
show,0.4165767843446529,trump,harris,1,0
rainy,0.4165767843446529,trump,harris,1,0
natured,0.4165767843446529,trump,harris,1,0
up,0.4165767843446529,trump,harris,1,0
upfront,0.4165767843446529,trump,harris,1,0
naive,0.4165767843446529,trump,harris,1,0
upright,0.4165767843446529,trump,harris,1,0
musical,0.4165767843446529,trump,harris,1,0
murderous,0.4165767843446529,trump,harris,1,0
upstate,0.4165767843446529,trump,harris,1,0
offended,0.4165767843446529,trump,harris,1,0
semi,0.4165767843446529,trump,harris,1,0
ohhh,0.4165767843446529,trump,harris,1,0
unrivaled,0.4165767843446529,trump,harris,1,0
unleashed,0.4165767843446529,trump,harris,1,0
parasitic,0.4165767843446529,trump,harris,1,0
paralyzed,0.4165767843446529,trump,harris,1,0
separate,0.4165767843446529,trump,harris,1,0
unpatriotic,0.4165767843446529,trump,harris,1,0
unpresidential,0.4165767843446529,trump,harris,1,0
sweaty,0.4165767843446529,trump,harris,1,0
unquestioned,0.4165767843446529,trump,harris,1,0
overwhelmed,0.4165767843446529,trump,harris,1,0
outdoor,0.4165767843446529,trump,harris,1,0
outboard,0.4165767843446529,trump,harris,1,0
